MULakeNumber,date,dateTime,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_degC,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,mixingDepth_m,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGAMax_m,depthPEMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,epilimnion_phycoerythrinTAL_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH
011,2023-07-20,2023-07-20T12:40:32Z,0.17166666666666666,12.863,144,6.4528333333333325,5.427968638185268,7.7167446327863995,26.4085223880597,11.625146666666666,25.80927160493827,12.331,2.863130790341188,0.9046836699166118,0.3779267580726347,0.0464329086481877,5.427968638185268,144,0.04666666666666667,8.04,0.4,101.26666666666668,3.0412731481481483,37.906481481481485,6.291990049751243,0.08946666666666667,78.8497512437811,0.8253333333333334,2.759,3.8661666666666665,4.823333333333333,5.371333333333333,1.1726666666666667,1.7553333333333334,NA,0.25823451910408435,1.6793532338308457,0.44487562189054725,NA,0.2649089023848319,-82.91866666666667,-114.3,38.35847532407408,-91.53862210648148,235.8763888888889,7.931111111111111,27.375,8.18799325309983
011,2023-08-10,2023-08-10T14:19:01Z,0.05866666666666666,11.389,273,1.1753333333333333,8.742031785202666,9.032842980230777,23.18939069767442,11.677745098039216,28.92752777777778,20.000376171352077,2.0387682354603385,0.2566521125134285,0.34910979320080204,0.0384922950367421,8.742031785202666,194,0,9.523333333333332,0,119.5,3.388745704467354,42.61769759450172,3.388745704467354,NA,42.61769759450172,NA,1.193,2.4835,3.991,4.473333333333334,1.193,1.88,NA,0.25562700964630225,0.9229612403100775,0.262062015503876,NA,0.2839361005190573,-123.8281045751634,-129.82,38.35826918192918,-91.53873067155067,234.75372405372406,8.88111111111111,29.28783333333333,8.311177849006263
014,2023-06-05,2023-06-05T17:24:15Z,0.057,15.747,166,3.955,2.202887634366006,5.728711808893401,28.00544,9.536443396226415,26.956642857142857,10.702475806451613,3.5047239406214885,0.7742868883037161,0.36369593878759404,0.06300527613258047,2.202887634366006,166,0.31,9.13,2.6,102.3,3.5948795180722892,40.97951807228916,7.970400000000001,1.1802830188679245,101.93599999999999,10.79622641509434,0.057,4.4765,7.528,9.693,4.439,3.989,NA,0.6064981949458483,0.248,-0.0548,NA,-0.22096774193548388,85.21037735849056,-26.585714285714285,38.31643686746988,-90.60187885542169,167.88012048192772,7.98,28.128857142857143,8.2
014,2023-06-26,2023-06-26T16:49:42Z,0.00999999999999999,15.83,166,5.9366666666666665,8.148777623299909,8.383830651658267,20.606410256410257,8.39972156862745,24.358949685534593,9.40250442477876,1.744678243034059,0.19120912002265392,0.21720167869403453,0.04814113537858,8.148777623299909,166,0.05,7.91,0.4,92.4,2.3316666666666666,27.62168674698795,4.811410256410256,0.12745098039215685,57.47905982905983,1.0988235294117648,0.6083333333333333,5.916,5.952,6.981,6.601,6.530666666666667,NA,0.240251572327044,1.926346153846154,0.5862179487179487,NA,0.3043159961398955,-8.857254901960784,-7.516666666666667,38.316411084337346,-90.60102859437751,168.23032128514058,7.3,27.302666666666667,8.062233612332228
014,2023-07-24,2023-07-24T16:22:46Z,0.043,15.985,186,5.1775,4.341100513979988,7.006792510054324,28.08212,9.258532710280374,27.822593220338984,10.918724409448819,3.5486902881666538,1.053398335904754,0.3805424794869375,0.07329573774933511,4.341100513979988,186,0.16,8.45,1.3,109.7,2.885752688172043,35.30268817204301,7.8864,0.5111214953271028,101.08200000000001,4.575700934579439,0.166,3.409,7.057,8.285,6.49,6.131,NA,3.9665071770334928,1.0894,0.3266,NA,0.29979805397466497,-12.62056074766355,-96.975,38.31655059139785,-90.60125102150538,167.047027027027,8.432857142857143,28.87442857142857,8.365742449135814
014,2023-08-14,2023-08-14T16:37:16Z,0.03766666666666667,15.304666666666666,74,5.368,3.7838606888172035,8.235935291712881,28.32675438596491,9.04467816091954,27.837987654320987,11.825964539007092,3.6349611987174058,0.6889538304649853,0.3679717367476492,0.031603701457408,3.7838606888172035,74,0.11666666666666668,8.09,1,104.6,2.617837837837838,32.50045045045045,7.43280701754386,0.20379310344827586,95.66842105263157,1.7862068965517242,0.03766666666666667,5.811,5.065,7.614666666666667,6.064,6.064,NA,4.218568665377176,1.1250877192982458,0.6096491228070176,NA,0.5418680804615623,-65.96436781609195,-107.42222222222223,38.31666945945946,-90.60148108108109,167.80990990990992,8.09,28.652666666666665,8.35
018,2023-06-06,2023-06-06T10:35:13Z,0.043,16.621333333333332,82,4.3,11.090093188568702,11.357164325261488,19.854815476190478,9.264847222222222,25.76221212121212,13.141461111111111,1.525576667851169,0.147377347868904,0.1806655768528985,0.009059452729089413,11.090093188568702,82,3.24,11.78,27.8,128.23333333333335,8.385731707317074,88.14186991869919,9.794761904761906,5.1809722222222225,107.28630952380952,45.2875,6.022666666666667,10.479666666666667,NA,NA,12.372333333333334,15.363666666666669,NA,0.6328125,0.40214285714285714,0.2038095238095238,NA,0.5068087625814091,9.009722222222223,16.8,37.89843918699187,-90.62945955284553,263.39756097560974,8.667777777777777,26.009999999999998,8.43
018,2023-06-27,2023-06-27T09:46:07Z,0.147,18.507,224,5.5504999999999995,9.25267094086884,9.497918370674213,22.073501650165017,9.610727777777777,26.603046666666668,12.020187739463601,1.9776725467372671,0.331743765389726,0.21092645605709068,0.023864951322566667,9.25267094086884,224,0.49,13.466666666666669,4.2,148.83333333333334,6.63735119047619,70.6827380952381,10.44973597359736,3.3415555555555554,118.34719471947194,29.927777777777777,6.4719999999999995,10.107166666666668,15.510666666666667,17.238333333333333,7.997,18.507,NA,0.5095238095238096,0.4494719471947195,0.10458745874587459,NA,0.23268962478889785,-70.00611111111111,-112.28,37.898839270833335,-90.62894508928571,265.6264880952381,8.54,26.970666666666663,8.53
018,2023-07-25,2023-07-25T09:28:45Z,0.193,15.848,81,7.16,11.060177629120433,11.746512632731495,23.439380116959065,9.48663492063492,27.087008547008548,12.206992063492063,2.3080545935536065,0.18898337621872036,0.27918323815859936,0.01478496595404759,11.060177629120433,81,0.6733333333333333,12.516666666666666,5.833333333333333,134.53333333333333,7.18798353909465,81.81934156378601,9.169122807017544,2.056984126984127,106.95847953216375,18.125396825396827,7.481,10.474499999999999,13.525333333333334,14.757,9.750333333333334,9.224333333333334,NA,0.4248927038626609,0.43321637426900583,0.062280701754385964,NA,0.14376349892008639,143.58095238095237,33.17777777777778,37.898751234567904,-90.62987148148147,265.2576131687243,8.203333333333333,27.895833333333332,8.395028781677848
018,2023-08-15,2023-08-15T09:49:06Z,0.008,16.942,95,7.3934999999999995,11.550620519990284,12.360813185642597,22.819181372549018,9.74678787878788,26.871131782945735,12.84077564102564,2.1388363650676183,0.16191770319139712,0.24096588014233625,0.015020739827262534,11.550620519990284,95,0.26,7.833333333333333,2.3,94.9,4.951824561403509,58.36561403508772,6.693480392156863,0.44227272727272726,79.52598039215687,3.915151515151515,0.008,9.071166666666667,11.050333333333334,12.029666666666667,2.2196666666666665,16.942,NA,0.5977011494252873,0.19031862745098038,0.049215686274509805,NA,0.25859626529298135,2.271212121212121,-80.64444444444445,37.89863066666667,-90.62971778947369,269.94929824561405,7.53,27.187444444444445,8.265575429969186
021,2023-06-06,2023-06-06T08:29:48Z,0.116,32.662,85,4.434,3.954461753126047,9.223891853963222,25.81369696969697,7.358413978494624,25.730611111111113,8.668776255707762,3.0488581171485976,0.5236749094806477,0.16075629677254413,0.017242594932614725,3.954461753126047,85,1.03,9.906666666666666,8.4,107.33333333333331,6.178235294117647,58.6478431372549,8.516666666666666,5.155752688172043,104.67272727272727,43.15537634408602,5.505333333333334,8.497666666666667,30.265666666666664,NA,5.505333333333334,26.865666666666662,NA,0.44584382871536526,0.3157575757575758,0.09787878787878788,NA,0.30998080614203455,148.11612903225807,168.61666666666667,37.981682313725486,-90.32241509803922,225.82549019607842,8.538333333333332,25.828000000000003,8.106679458680476
021,2023-06-27,2023-06-27T07:50:03Z,0.01766666666666666,32.68333333333334,255,5.336166666666667,7.787596440088239,9.057894572009252,23.56527619047619,7.517610789980732,26.594739130434782,8.964529505582137,2.471038492721277,0.2864456368501942,0.14555370875424362,0.022001910611873385,7.787596440088239,255,0.16666666666666669,9.95,1.3666666666666667,110.6,5.064130718954249,50.97934640522876,8.729333333333333,3.4134104046242775,102.47142857142858,28.82061657032755,5.402,7.871833333333333,25.34166666666667,26.717333333333332,7.931666666666667,9.256333333333334,NA,0.6405405405405405,0.5827619047619048,0.11142857142857143,NA,0.19120771367870565,-388.48265895953756,-402.75333333333333,37.98212865359477,-90.32314728104575,228.5526797385621,8.20888888888889,26.884333333333334,8.27
021,2023-07-25,2023-07-25T07:37:04Z,0.14200000000000002,32.96066666666667,122,5.430166666666667,3.6627663344905543,10.5613527396657,28.067285714285713,7.310593869731801,27.821491228070176,8.802825242718447,3.6696534275386057,0.48988596786389865,0.1841305666678936,0.012658418846160986,3.6627663344905543,122,0.11,8.29,0.9,106.13333333333333,3.2810928961748633,34.71366120218579,8.270238095238096,1.785632183908046,105.85238095238095,15.013793103448275,0.298,5.430166666666667,21.139,24.818333333333335,4.9863333333333335,7.718,NA,0.31223628691983124,0.5795238095238096,0.09928571428571428,NA,0.17132292522596548,177.67586206896553,-68.13333333333334,37.981922704918034,-90.3231274863388,228.21229508196723,8.29,28.074444444444445,8.31
021,2023-08-15,2023-08-15T07:59:40Z,0.0875,28.817,100,5.245666666666667,8.018722145598495,10.658703983932131,25.169576923076924,7.470164102564103,27.059313725490195,9.590815261044177,2.8749736525669505,0.35688880244508964,0.18278763470330728,0.01097419002957136,8.018722145598495,100,0.14,7.63,1.1,96,2.377466666666667,26.247666666666667,5.9107692307692306,1.1563076923076923,73.42692307692307,9.701025641025641,0.5383333333333333,4.977333333333334,7.396333333333334,9.363666666666669,4.832333333333334,5.122333333333334,NA,0.4186746987951806,0.8650641025641026,0.24461538461538462,NA,0.28277139681363467,227.9953846153846,129.31666666666666,37.9817318,-90.323137,230.12366666666665,7.63,27.073,8.205028781677848
030,2023-06-06,2023-06-06T17:55:44Z,0.162,5.539,105,1.3079999999999998,4.495740114252917,4.9467494100077545,27.41025,21.627153846153846,30.097956521739132,25.227951219512196,1.4540489282928775,0.36716104104569364,0.4854913762231963,0.044293848396468875,4.495740114252917,105,0.45,9.1,5.1,118.9,5.771714285714285,73.72666666666666,7.048095238095238,0.556923076923077,90.25595238095238,6.3307692307692305,1.297,3.311,4.141,4.669,4.007,5.539,NA,0.5824175824175825,1.2723809523809524,0.32023809523809527,NA,0.251684131736527,36.761538461538464,34.081818181818186,36.92850038095238,-90.28664723809524,109.27333333333334,8.861666666666666,30.446333333333335,8.371682738776629
030,2023-06-27,2023-06-27T17:43:00Z,0.041,7.000333333333333,159,6.1931666666666665,6.59832768969404,6.760721861938613,28.58472888888889,23.368055555555557,28.796379953379954,23.8163125,1.3839861934692408,0.5315320153164007,0.38644111266035863,0.027911857315774377,6.59832768969404,159,0.26333333333333336,11.59,3.1,156.06666666666666,7.465995807127882,97.27044025157232,7.891422222222222,0.32611111111111113,102.84111111111112,3.838888888888889,0.552,1.1286666666666667,6.044333333333333,6.277666666666667,5.746333333333333,2.746,NA,0.770949720670391,2.5,2.039111111111111,NA,0.8156444444444444,-457.5,-459.73636363636365,36.929769916142554,-90.28544385744235,112.27211740041929,11.454166666666667,31.4315,9.090893187623657
030,2023-07-25,2023-07-25T16:57:25Z,0.068,7.18,138,3.2584999999999997,6.261547020918508,6.61476592121297,27.98725,25.43188888888889,28.8876875,26.60995945945946,0.6957134919340433,0.2638801525176334,0.1847055026920428,0.014524232816870026,6.261547020918508,138,0.25,9.41,3,122.8,4.8293478260869565,62.428985507246374,5.511916666666667,0.26555555555555554,71.28,3.2555555555555555,0.66,3.2584999999999997,4.582,4.875,7.18,0.549,NA,2.470779220779221,2.4556666666666667,6.713333333333333,NA,2.7338129496402876,-114.04444444444444,-115.8625,36.92944463768116,-90.28570927536232,111.52246376811594,9.394444444444446,29.174444444444443,9.088900192004663
030,2023-08-15,2023-08-15T17:21:27Z,0.081,9.583,159,2.658,NA,NA,NA,NA,26.57276595744681,26.369669642857144,NA,NA,NA,0.0036766386311452687,9.583,159,5.49,7.93,67.9,98.9,7.206918238993711,89.55786163522012,NA,NA,NA,NA,0.081,9.567499999999999,NA,NA,6.766,0.154,NA,0.7608200455580866,NA,NA,NA,NA,NA,183.02857142857144,36.92886647798743,-90.28587893081762,114.43396226415095,7.924444444444444,26.620555555555555,8.14784843442585
030,2023-09-22,2023-09-22T11:47:55Z,0.144,5.715,85,0.5535,1.9489792859116413,1.9954225705077124,23.65732,23.282694915254236,24.355,23.346938271604937,0.09047616981990814,0.1627034872780234,0.03140746696641355,0.004791909437959994,1.9489792859116413,85,4.01,8.64,46.9,103.5,5.595882352941176,65.82705882352941,7.8096,4.6440677966101696,92.296,54.45084745762712,0.286,0.9944999999999999,NA,NA,0.765,5.708,NA,0.6076923076923078,4.6024,1.7872,NA,0.3883191378411263,238.60338983050846,241.2,36.92847964705882,-90.28660529411765,118.07882352941176,8.620000000000001,24.355,7.773152299332797
032,2023-06-07,2023-06-07T09:49:11Z,0.074,5.669,107,2.7165,4.521373084280264,4.736327954814378,23.55146511627907,11.816666666666666,27.208549019607844,15.914053571428571,2.1104789618572113,0.8018142312007669,0.7173674877848386,0.04759434529236933,4.521373084280264,107,1.15,8.98,10.5,102.5,6.760934579439252,79.01308411214953,7.774302325581395,2.368333333333333,92.33953488372093,21.983333333333334,0.092,3.702,5.549,NA,4.785,4.689,NA,1.716417910447761,0.5158139534883721,0.21593023255813953,NA,0.41862037871956714,35.71666666666667,-11.392307692307693,36.658579345794394,-90.95472158878505,200.303738317757,8.03875,27.813375,7.893133185459685
032,2023-06-28,2023-06-28T09:07:52Z,0.016,5.509,125,4.058,5.06879780421228,5.1827828531071765,23.907035087719297,12.226875,25.93494623655914,14.0445,2.150404471137108,0.7386493036490619,0.7648622404072489,0.08454700074843646,5.06879780421228,125,0.63,7.94,5.9,100.2,4.9828,61.996,5.383421052631579,0.77625,67.22631578947369,7.25,0.016,3.032,3.704,5.125,4.45,4.45,NA,1.0964980544747083,1.8081578947368422,1.1678947368421053,NA,0.6459030708776016,-462.58750000000003,-462.675,36.658712720000004,-90.9548624,201.6344,7.68,29.1865,8.05
032,2023-07-26,2023-07-26T09:27:09Z,0.063,5.49,133,3.565,5.32469586730197,5.49,24.53805426356589,13.073,27.954655172413794,17.117260869565218,2.204099185650307,0.7486495641926917,0.7794803370190371,0.07098636906997419,5.32469586730197,133,0.29,8.53,2.8,110.7,4.960075187969925,63.440601503759396,5.104651162790698,0.29,65.31937984496123,2.8,0.901,2.8545,3.39,3.791,4.049,4.049,NA,1.1658227848101266,2.2780620155038758,1.5476744186046512,NA,0.6793820396774084,-59.8,-49.714285714285715,36.6586284962406,-90.95487458646616,202.49548872180452,8.396363636363636,29.609727272727273,8.291254268788462
032,2023-08-16,2023-08-16T10:05:02Z,0.007,5.759,90,4.1015,4.510964710718757,5.050008931392806,25.78631506849315,14.672272727272727,26.13231884057971,16.39995238095238,2.3066142311232625,1.019356047152914,0.7324858798391849,0.08121352927084251,4.510964710718757,90,1.04,7.65,10.1,95.6,5.938888888888889,72.7311111111111,6.922876712328767,1.420909090909091,85.61369863013698,14.018181818181818,0.007,3.5015,5.016,NA,4.2,4.2,NA,1.5521235521235524,2.7684931506849315,1.2404109589041097,NA,0.4480455220188026,-35.40909090909091,-42.4125,36.658534555555555,-90.95496888888889,204.3311111111111,7.645833333333333,26.770083333333332,7.639175405222005
033,2023-06-07,2023-06-07T08:40:48Z,0.057,5.173,103,3.626,4.838810310570993,4.98509716363529,25.512,19.5965,26.475306666666665,21.494285714285713,1.3733570846831071,0.5713232383588265,0.5163688752344512,0.14964443819356926,4.838810310570993,103,9.08,10.96,100.4,125.2,9.647669902912622,116.93009708737864,9.6153125,9.7275,117.3875,106.275,4.331,5.159,NA,NA,5.145,5.173,NA,0.45121951219512196,0.24104166666666668,0.1121875,NA,0.4654278305963699,191.325,189.05,36.63635378640777,-91.05195893203883,176.13398058252426,9.3525,26.61875,8.22
033,2023-06-28,2023-06-28T08:00:32Z,0.0175,4.870333333333333,82,4.864166666666667,4.820575498466594,4.870333333333333,27.257801687763713,21.533,27.13107818930041,21.533,1.432626068884133,2.679105724028857,0.582357529528557,0.1026234115792874,4.820575498466594,82,1.8066666666666664,9.3,20.5,114.76666666666668,7.7838617886178865,98.66747967479675,7.98746835443038,1.8066666666666664,101.36160337552742,20.5,3.884333333333333,4.1545,4.870333333333333,NA,3.6826666666666665,4.870333333333333,NA,0.28571428571428575,0.8293881856540084,0.08940928270042194,NA,0.10780149060107344,-457.1,-445.07948717948716,36.63654536585366,-91.05286451219511,177.3729674796748,8.638666666666667,28.489266666666666,8.27
033,2023-07-26,2023-07-26T08:13:25Z,0.046,5.549,132,4.923,5.520329959806408,5.528603649968589,27.73132283464567,20.653,28.41946017699115,21.778526315789474,1.7564960103676412,NA,0.6321430644947704,0.039605407862442564,5.520329959806408,132,0.39,8.44,4.4,110.1,5.86219696969697,75.61060606060606,6.07251968503937,0.54,78.35826771653544,6.05,0.046,5.548500000000001,4.988,5.436,5.527,5.527,NA,0.5244034707158352,1.2470866141732284,0.6602362204724409,NA,0.5294229069326934,-132.75,-25.987499999999997,36.63608795454545,-91.05245696969696,176.89015151515153,8.436666666666666,29.143416666666667,8.22669218511605
033,2023-08-16,2023-08-16T08:48:00Z,0.02,4.643,79,4.6145,NA,NA,NA,NA,26.925782051282052,26.71,NA,NA,NA,0.0034370671743964676,4.643,79,4.72,5.14,59,64.5,5.050506329113924,63.34177215189874,NA,NA,NA,NA,0.02,3.9800000000000004,NA,NA,4.643,4.643,NA,0.634920634920635,NA,NA,NA,NA,NA,182.06666666666666,36.636288354430384,-91.05267139240506,181.13670886075948,5.136666666666667,26.94977777777778,7.793358982687997
036,2023-06-06,2023-06-06T15:20:48Z,0.245,7.757,124,3.7065,7.235371763787415,7.350526779497703,24.163947368421052,19.58214285714286,26.87321818181818,21.345797101449275,1.0328661272474164,0.22215254619065397,0.26241000721813734,0.02013038132298843,7.235371763787415,124,2.38,10.29,25.9,129.1,7.1026612903225805,86.12822580645161,7.506754385964912,2.4571428571428573,91.29035087719298,26.82857142857143,1.992,4.08,NA,NA,3.54,4.092,NA,0.4108527131782946,0.642280701754386,0.14570175438596492,NA,0.22685058727123736,137.20000000000002,137.13333333333333,37.13864991935484,-90.77337556451613,149.6693548387097,9.905000000000001,27.95725,8.62
